id,name,gender,yearOfBirth,url,longitude,latitude
2590,"Emin, Tracey",Female,1963,http://www.tate.org.uk/art/artists/tracey-emin-2590,-0.127758,51.5074
14475,"Eneroth, Joakim",Male,1969,http://www.tate.org.uk/art/artists/joakim-eneroth-14475,18.6435,60.1282
1059,"Engelbach, Florence",Female,1872,http://www.tate.org.uk/art/artists/florence-engelbach-1059,-6.12607,36.685
1060,"Ensor, James",Male,1860,http://www.tate.org.uk/art/artists/james-ensor-1060,2.92866,51.2154
13597,"Epstein, Mitch",Male,1952,http://www.tate.org.uk/art/artists/mitch-epstein-13597,-72.6162,42.2043
1061,"Epstein, Sir Jacob",Male,1880,http://www.tate.org.uk/art/artists/sir-jacob-epstein-1061,-74.0059,40.7128
1062,"Erlanger, Rodolphe d'",Male,1872,http://www.tate.org.uk/art/artists/rodolphe-derlanger-1062,2.23991,48.8397
1063,"Erma, Thomas",Male,1939,http://www.tate.org.uk/art/artists/thomas-erma-1063,26.729,58.3776
1064,"Ernest, John",Male,1922,http://www.tate.org.uk/art/artists/john-ernest-1064,-75.1652,39.9526
1065,"Ernst, Max",Male,1891,http://www.tate.org.uk/art/artists/max-ernst-1065,6.89879,50.8268
15851,"Errazuriz, Paz",Female,1944,http://www.tate.org.uk/art/artists/paz-errazuriz-15851,-70.642,-33.4691
1066,Ert�,Male,1892,http://www.tate.org.uk/art/artists/erte-romain-de-tirtoff-1066,30.3351,59.9343
12043,"Erwitt, Elliot",Male,1928,http://www.tate.org.uk/art/artists/elliot-erwitt-12043,2.35222,48.8566
13676,"Eskandarfar, Samira",Female,1980,http://www.tate.org.uk/art/artists/samira-eskandarfar-13676,51.4231,35.6961
4831,"Espali�_, Pepe",Male,1955,http://www.tate.org.uk/art/artists/pepe-espaliu-4831,-4.77938,37.8882
3028,"Essenhigh, Inka",Female,1969,http://www.tate.org.uk/art/artists/inka-essenhigh-3028,-77.1945,41.2033
1067,"Estes, Richard",Male,1936,http://www.tate.org.uk/art/artists/richard-estes-1067,-87.6877,42.0451
1068,"Est��ve, Maurice",Male,1904,http://www.tate.org.uk/art/artists/maurice-esteve-1068,2.46719,46.954
1069,"Etchells, Frederick",Male,1886,http://www.tate.org.uk/art/artists/frederick-etchells-1069,-1.61778,54.9783
7080,"Ethridge, Roe",Male,1969,http://www.tate.org.uk/art/artists/roe-ethridge-7080,-80.1918,25.7617
1070,"Etrog, Sorel",Male,1933,http://www.tate.org.uk/art/artists/sorel-etrog-1070,27.5903,47.1569
172,"Etty, William",Male,1787,http://www.tate.org.uk/art/artists/william-etty-172,-1.0873,53.96
1071,"Eurich, Richard",Male,1903,http://www.tate.org.uk/art/artists/richard-eurich-1071,-1.7594,53.796
1072,"Evans, Garth",Male,1934,http://www.tate.org.uk/art/artists/garth-evans-1072,-2.61032,53.2326
3246,"Evans, Jason",Male,1968,http://www.tate.org.uk/art/artists/jason-evans-3246,-4.63304,53.3094
1073,"Evans, Merlyn Oliver",Male,1910,http://www.tate.org.uk/art/artists/merlyn-oliver-evans-1073,-3.17909,51.4816
1074,"Eves, Reginald G",Male,1876,http://www.tate.org.uk/art/artists/reginald-g-eves-1074,-0.127758,51.5074
12939,"Ewan, Ruth",Female,1980,http://www.tate.org.uk/art/artists/ruth-ewan-12939,-2.09428,57.1497
173,"Eworth, Hans",Male,1540,http://www.tate.org.uk/art/artists/hans-eworth-173,4.40246,51.2194
1075,"Eyton, Anthony",Male,1923,http://www.tate.org.uk/art/artists/anthony-eyton-1075,-2.23803,51.8642
1076,"Fabro, Luciano",Male,1936,http://www.tate.org.uk/art/artists/luciano-fabro-1076,7.68686,45.0703
174,"Faed, Thomas",Male,1826,http://www.tate.org.uk/art/artists/thomas-faed-174,-4.18422,54.8824
175,"Fagan, Robert",Male,1745,http://www.tate.org.uk/art/artists/robert-fagan-175,-0.127758,51.5074
4773,"Fahlstr�_m, �_yvind",Male,1928,http://www.tate.org.uk/art/artists/oyvind-fahlstrom-4773,-46.6333,-23.5505
2591,"Fairhurst, Angus",Male,1966,http://www.tate.org.uk/art/artists/angus-fairhurst-2591,0.521725,51.2787
1077,"Fairweather, Ian",Male,1891,http://www.tate.org.uk/art/artists/ian-fairweather-1077,-3.94221,56.1531
1078,"Falkenstein, Claire",Female,1909,http://www.tate.org.uk/art/artists/claire-falkenstein-1078,-124.218,43.3665
1079,"Fantin-Latour, Henri",Male,1836,http://www.tate.org.uk/art/artists/henri-fantin-latour-1079,5.72452,45.1885
176,"Farington, Joseph",Male,1747,http://www.tate.org.uk/art/artists/joseph-farington-176,-1.17432,52.3555
10350,"Farmer, Geoffrey",Male,1967,http://www.tate.org.uk/art/artists/geoffrey-farmer-10350,-119.214,50.9325
177,"Farquharson, David",Male,1839,http://www.tate.org.uk/art/artists/david-farquharson-177,115.857,-31.9535
178,"Farquharson, Joseph",Male,1847,http://www.tate.org.uk/art/artists/joseph-farquharson-178,-3.18827,55.9533
1080,"Farreras, Francisco",Male,1927,http://www.tate.org.uk/art/artists/francisco-farreras-1080,-3.70379,40.4168
10200,"Fast, Omer",Male,1972,http://www.tate.org.uk/art/artists/omer-fast-10200,35.035,31.059
1081,"Fautrier, Jean",Male,1898,http://www.tate.org.uk/art/artists/jean-fautrier-1081,2.35222,48.8566
1082,"Fazzini, Pericle",Male,1913,http://www.tate.org.uk/art/artists/pericle-fazzini-1082,13.8684,42.9853
1083,"Fearon, Hilda",Female,1878,http://www.tate.org.uk/art/artists/hilda-fearon-1083,-0.205046,51.3222
1084,"Fedden, Mary",Female,1915,http://www.tate.org.uk/art/artists/mary-fedden-1084,-2.58791,51.4545
2677,"Federle, Helmut",Male,1944,http://www.tate.org.uk/art/artists/helmut-federle-2677,7.53795,47.2087
1085,"Fehr, Henry C",Male,1867,http://www.tate.org.uk/art/artists/henry-c-fehr-1085,-0.127758,51.5074
1086,"Feibusch, Hans",Male,1898,http://www.tate.org.uk/art/artists/hans-feibusch-1086,14.5506,52.3472
13198,"Feiler, Jo",Female,1951,http://www.tate.org.uk/art/artists/jo-allison-feiler-13198,-95.7129,37.0902
1087,"Feiler, Paul",Male,1918,http://www.tate.org.uk/art/artists/paul-feiler-1087,14.5506,52.3472
12632,"Feldmann, Hans-Peter",Male,1941,http://www.tate.org.uk/art/artists/hans-peter-feldmann-12632,6.77346,51.2277
1088,"Fell, Sheila",Female,1931,http://www.tate.org.uk/art/artists/sheila-fell-1088,-3.33313,54.7634
179,"Ferguson, William Gow",Male,1633,http://www.tate.org.uk/art/artists/william-gow-ferguson-179,-4.20265,56.4907
1089,"Fergusson, J.D.",Male,1874,http://www.tate.org.uk/art/artists/jd-fergusson-1089,-4.20265,56.4907
180,"Ferneley, John, I",Male,1782,http://www.tate.org.uk/art/artists/john-ferneley-i-180,-1.14059,52.7401
181,"Ferneley, John, II",Male,1815,http://www.tate.org.uk/art/artists/john-ferneley-ii-181,-0.887126,52.7664
10613,"Ferrari, Le�_n",Male,1920,http://www.tate.org.uk/art/artists/leon-ferrari-10613,-58.3816,-34.6037
6842,"Ferris, Dee",Female,1973,http://www.tate.org.uk/art/artists/dee-ferris-6842,-2.50306,51.306
1090,"Few, Elsie",Female,1909,http://www.tate.org.uk/art/artists/elsie-few-1090,-77.2975,18.1096
182,"Fielding, Anthony Vandyke Copley",Male,1787,http://www.tate.org.uk/art/artists/anthony-vandyke-copley-fielding-182,-1.17432,52.3555
2607,"Fielding, Brian",Male,1933,http://www.tate.org.uk/art/artists/brian-fielding-2607,-1.47009,53.3811
1091,"Fijalkowski, Stanislaw",Male,1922,http://www.tate.org.uk/art/artists/stanislaw-fijalkowski-1091,19.1451,51.9194
183,"Fildes, Sir Luke",Male,1843,http://www.tate.org.uk/art/artists/sir-luke-fildes-183,-2.99157,53.4084
2425,"Finch, Francis Oliver",Male,1802,http://www.tate.org.uk/art/artists/francis-oliver-finch-2425,-0.127758,51.5074
2255,"Finden, William",Male,1787,http://www.tate.org.uk/art/artists/william-finden-2255,-0.127758,51.5074
5287,"Fini, Leonor",Female,1908,http://www.tate.org.uk/art/artists/leonor-fini-5287,-58.3816,-34.6037
4817,"Finn, Michael",Male,1921,http://www.tate.org.uk/art/artists/michael-finn-4817,-0.488641,51.3698
4745,"Finn-Kelcey, Rose",Female,1945,http://www.tate.org.uk/art/artists/rose-finn-kelcey-4745,-0.902656,52.2405
2757,"Fischli, Peter",Male,1952,http://www.tate.org.uk/art/artists/peter-fischli-2757,8.53918,47.3686
1096,"Fisher, Joel",Male,1947,http://www.tate.org.uk/art/artists/joel-fisher-1096,-70.8967,42.5195
184,"Fisher, Mark",Male,1841,http://www.tate.org.uk/art/artists/mark-fisher-184,-71.0589,42.3601
1097,"Fisher, Melton",Male,1859,http://www.tate.org.uk/art/artists/melton-fisher-1097,-0.127758,51.5074
1099,"Fitton, James",Male,1899,http://www.tate.org.uk/art/artists/james-fitton-1099,-2.11137,53.5409
1100,"Flanagan, Barry",Male,1941,http://www.tate.org.uk/art/artists/barry-flanagan-1100,-3.40761,53.3365
1101,"Flavin, Dan",Male,1933,http://www.tate.org.uk/art/artists/dan-flavin-1101,-73.789,40.7027
186,"Flaxman, John",Male,1755,http://www.tate.org.uk/art/artists/john-flaxman-186,-1.0873,53.96
187,"Florence, Mary Sargant",Male,1857,http://www.tate.org.uk/art/artists/mary-sargant-florence-187,-0.127758,51.5074
2761,"Floyer, Ceal",Female,1968,http://www.tate.org.uk/art/artists/ceal-floyer-2761,67.0099,24.8615
188,"Foley, John Henry",Male,1818,http://www.tate.org.uk/art/artists/john-henry-foley-188,-6.26031,53.3498
1102,"Fontana, Lucio",Male,1899,http://www.tate.org.uk/art/artists/lucio-fontana-1102,-60.6665,-32.9507
1103,"Forain, Jean-Louis",Male,1852,http://www.tate.org.uk/art/artists/jean-louis-forain-1103,4.0317,49.2583
189,"Forbes, Elizabeth",Female,1859,http://www.tate.org.uk/art/artists/elizabeth-forbes-189,-75.6972,45.4215
190,"Forbes, Stanhope Alexander",Male,1857,http://www.tate.org.uk/art/artists/stanhope-alexander-forbes-190,-6.26031,53.3498
1104,"Forbes, Vivian",Female,1891,http://www.tate.org.uk/art/artists/vivian-forbes-1104,-0.127758,51.5074
1105,"Forbes-Robertson, Eric",Male,1865,http://www.tate.org.uk/art/artists/eric-forbes-robertson-1105,-3.60512,55.0709
191,"Ford, Edward Onslow",Male,1852,http://www.tate.org.uk/art/artists/edward-onslow-ford-191,-0.127758,51.5074
2733,"Ford, Laura",Female,1961,http://www.tate.org.uk/art/artists/laura-ford-2733,-3.17909,51.4816
2260,"F�_rg, G�_nther",Male,1952,http://www.tate.org.uk/art/artists/gunther-forg-2260,11.863,48.1909
1107,"Forge, Andrew",Male,1923,http://www.tate.org.uk/art/artists/andrew-forge-1107,0.521725,51.2787
10692,"Forsyth, Iain",Male,1973,http://www.tate.org.uk/art/artists/iain-forsyth-10692,-2.24263,53.4808
11360,"Fosso, Samuel",Male,1962,http://www.tate.org.uk/art/artists/samuel-fosso-11360,9.45,4.63333
192,"Foster, Myles Birket",Male,1825,http://www.tate.org.uk/art/artists/myles-birket-foster-192,-1.42558,55.0176
2772,"Fougeron, Andr�",Male,1913,http://www.tate.org.uk/art/artists/andre-fougeron-2772,2.35222,48.8566
9061,"Fowler, Luke",Male,1978,http://www.tate.org.uk/art/artists/luke-fowler-9061,-4.25181,55.8642
1108,"Fox Pitt, Douglas",Male,1864,http://www.tate.org.uk/art/artists/douglas-fox-pitt-1108,-0.127758,51.5074
1109,"Fraenkel, Elsa",Female,1892,http://www.tate.org.uk/art/artists/elsa-fraenkel-1109,8.61873,49.6861
1110,"Frampton, Edward Reginald",Male,1872,http://www.tate.org.uk/art/artists/edward-reginald-frampton-1110,-0.127758,51.5074
1112,"Frampton, Meredith",Male,1894,http://www.tate.org.uk/art/artists/meredith-frampton-1112,-0.127758,51.5074
1111,"Frampton, Sir George",Male,1860,http://www.tate.org.uk/art/artists/sir-george-frampton-1111,-0.127758,51.5074
2565,"Francia, Fran�_ois Louis Thomas",Male,1772,http://www.tate.org.uk/art/artists/francois-louis-thomas-francia-2565,1.85869,50.9513
2311,"Francis, Mark",Male,1962,http://www.tate.org.uk/art/artists/mark-francis-2311,-5.69317,54.5914
1113,"Francis, Sam",Male,1923,http://www.tate.org.uk/art/artists/sam-francis-1113,-122.326,37.563
5275,"Frank, Robert",Male,1924,http://www.tate.org.uk/art/artists/robert-frank-5275,8.53918,47.3686
1114,"Frankenthaler, Helen",Female,1928,http://www.tate.org.uk/art/artists/helen-frankenthaler-1114,-74.0059,40.7128
193,"Fraser, Alexander",Male,1786,http://www.tate.org.uk/art/artists/alexander-fraser-193,-3.18827,55.9533
9439,"Fraser, Andrea",Female,1965,http://www.tate.org.uk/art/artists/andrea-fraser-9439,-110.363,46.8797
1115,"Fraser, Claud Lovat",Male,1890,http://www.tate.org.uk/art/artists/claud-lovat-fraser-1115,-0.127758,51.5074
1116,"Freedman, Barnett",Male,1901,http://www.tate.org.uk/art/artists/barnett-freedman-1116,-0.127758,51.5074
1118,"Fr�laut, Jean",Male,1879,http://www.tate.org.uk/art/artists/jean-frelaut-1118,5.72452,45.1885
1119,"Frenkel, Vera",Female,1938,http://www.tate.org.uk/art/artists/vera-frenkel-1119,17.1071,48.1459
1120,"Freud, Lucian",Male,1922,http://www.tate.org.uk/art/artists/lucian-freud-1120,13.405,52.52
1121,"Friedenson, Arthur",Male,1872,http://www.tate.org.uk/art/artists/arthur-friedenson-1121,-1.54908,53.8008
5293,"Friedlander, Lee",Male,1934,http://www.tate.org.uk/art/artists/lee-friedlander-5293,-123.816,46.9754
1122,"Friend, Ian",Male,1951,http://www.tate.org.uk/art/artists/ian-friend-1122,0.290472,50.768
1123,"Friesz, Othon",Male,1879,http://www.tate.org.uk/art/artists/othon-friesz-1123,0.107929,49.4944
1124,"Frink, Dame Elisabeth",Female,1930,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,0.97078,52.1872
2426,"Fripp, Alfred Downing",Male,1822,http://www.tate.org.uk/art/artists/alfred-downing-fripp-2426,-2.58791,51.4545
194,"Frith, William Powell",Male,1819,http://www.tate.org.uk/art/artists/william-powell-frith-194,-1.52733,54.1356
2388,"Frize, Bernard",Male,1949,http://www.tate.org.uk/art/artists/bernard-frize-2388,2.41786,48.8428
1125,"Frohner, Adolf",Male,1934,http://www.tate.org.uk/art/artists/adolf-frohner-1125,16.5534,48.1969
1126,"Frost, Sir Terry",Male,1915,http://www.tate.org.uk/art/artists/sir-terry-frost-1126,-1.52008,52.2852
195,"Frost, William Edward",Male,1810,http://www.tate.org.uk/art/artists/william-edward-frost-195,-0.127758,51.5074
1127,"Froy, Martin",Male,1926,http://www.tate.org.uk/art/artists/martin-froy-1127,-0.127758,51.5074
1128,"Fry, Anthony",Male,1927,http://www.tate.org.uk/art/artists/anthony-fry-1128,0.09447,51.6725
1129,"Fry, Roger",Male,1866,http://www.tate.org.uk/art/artists/roger-fry-1129,-0.127758,51.5074
2265,"Frye, Thomas",Male,1710,http://www.tate.org.uk/art/artists/thomas-frye-2265,-8.24389,53.4129
1130,"Fuchs, Emil",Male,1866,http://www.tate.org.uk/art/artists/emil-fuchs-1130,16.3738,48.2082
1131,"Fullard, George",Male,1923,http://www.tate.org.uk/art/artists/george-fullard-1131,-1.47009,53.3811
196,"Fuller, Isaac",Male,1606,http://www.tate.org.uk/art/artists/isaac-fuller-196,13.3923,54.0865
1132,"Fuller, Sue",Female,1914,http://www.tate.org.uk/art/artists/sue-fuller-1132,-79.9959,40.4406
197,"Fulleylove, John",Male,1845,http://www.tate.org.uk/art/artists/john-fulleylove-197,-1.13976,52.6369
1133,"Fulton, Hamish",Male,1946,http://www.tate.org.uk/art/artists/hamish-fulton-1133,-0.127758,51.5074
13623,"Furlong, William",Male,1944,http://www.tate.org.uk/art/artists/william-furlong-13623,-0.560035,51.3168
1134,"Furse, Charles Wellington",Male,1868,http://www.tate.org.uk/art/artists/charles-wellington-furse-1134,-0.515525,51.4315
198,"Fuseli, Henry",Male,1741,http://www.tate.org.uk/art/artists/henry-fuseli-198,8.53918,47.3686
1135,"Fussell, Michael",Male,1927,http://www.tate.org.uk/art/artists/michael-fussell-1135,-1.40435,50.9097
1136,"Fyzee-Rahamin, Samuel",Male,1880,http://www.tate.org.uk/art/artists/samuel-fyzee-rahamin-1136,73.7746,18.5738
8313,"Gaba, Meschac",Male,1961,http://www.tate.org.uk/art/artists/meschac-gaba-8313,2.43333,6.36667
2790,"Gabie, Neville",Male,1959,http://www.tate.org.uk/art/artists/neville-gabie-2790,28.0473,-26.2041
1137,"Gabo, Naum",Male,1890,http://www.tate.org.uk/art/artists/naum-gabo-1137,31.9595,53.6092
199,"Gainsborough, Thomas",Male,1727,http://www.tate.org.uk/art/artists/thomas-gainsborough-199,0.726706,52.041
200,"Gale, William",Male,1823,http://www.tate.org.uk/art/artists/william-gale-200,-0.127758,51.5074
2658,"Gallaccio, Anya",Female,1963,http://www.tate.org.uk/art/artists/anya-gallaccio-2658,-4.25181,55.8642
9553,"Gallagher, Ellen",Female,1965,http://www.tate.org.uk/art/artists/ellen-gallagher-9553,-71.4128,41.824
11460,"Gamarra, Sandra",Female,1972,http://www.tate.org.uk/art/artists/sandra-gamarra-11460,-77.0428,-12.0464
9102,"Gander, Ryan",Male,1976,http://www.tate.org.uk/art/artists/ryan-gander-9102,-2.89308,53.1934
6876,"Garaicoa, Carlos",Male,1967,http://www.tate.org.uk/art/artists/carlos-garaicoa-6876,-82.2711,23.1592
1139,"Garbe, Richard",Male,1876,http://www.tate.org.uk/art/artists/richard-garbe-1139,-1.57502,53.1563
10370,"Garcia Torres, Mario",Male,1975,http://www.tate.org.uk/art/artists/mario-garcia-torres-10370,-101.422,26.908
1140,"Gardiner, Clive",Male,1891,http://www.tate.org.uk/art/artists/clive-gardiner-1140,-2.48753,53.7486
201,"Gardner, Daniel",Male,1750,http://www.tate.org.uk/art/artists/daniel-gardner-201,-2.74629,54.328
1141,"Garet, Jedd",Male,1955,http://www.tate.org.uk/art/artists/jedd-garet-1141,-118.244,34.0522
202,"Garrard, George",Male,1760,http://www.tate.org.uk/art/artists/george-garrard-202,-0.127758,51.5074
203,"Garstin, Norman",Male,1847,http://www.tate.org.uk/art/artists/norman-garstin-203,-9.04716,52.8625
1142,"Gascoyne, David",Male,1916,http://www.tate.org.uk/art/artists/david-gascoyne-1142,-0.341995,51.5806
2696,"Gaskell, Anna",Female,1969,http://www.tate.org.uk/art/artists/anna-gaskell-2696,-93.0977,41.878
1143,"Gaudier-Brzeska, Henri",Male,1891,http://www.tate.org.uk/art/artists/henri-gaudier-brzeska-1143,1.97084,47.912
1144,"Gauguin, Paul",Male,1848,http://www.tate.org.uk/art/artists/paul-gauguin-1144,2.35222,48.8566
1146,"Gear, William",Male,1915,http://www.tate.org.uk/art/artists/william-gear-1146,-3.0164,56.1848
205,"Geddes, Andrew",Male,1783,http://www.tate.org.uk/art/artists/andrew-geddes-205,-3.18827,55.9533
1147,"Geden, Dennis",Male,1944,http://www.tate.org.uk/art/artists/dennis-geden-1147,-79.4608,46.3091
11852,Gego (Gertrud Goldschmidt),Female,1912,http://www.tate.org.uk/art/artists/gego-gertrud-goldschmidt-11852,9.99368,53.5511
2428,"Geikie, Walter",Male,1795,http://www.tate.org.uk/art/artists/walter-geikie-2428,-3.18827,55.9533
2352,"Gennari, Benedetto",Male,1633,http://www.tate.org.uk/art/artists/benedetto-gennari-2352,11.2908,44.7315
1148,"Gentleman, David",Male,1930,http://www.tate.org.uk/art/artists/david-gentleman-1148,-0.127758,51.5074
10435,"Genzken, Isa",Female,1948,http://www.tate.org.uk/art/artists/isa-genzken-10435,10.3823,53.8076
1150,"Geoffrey, Iqbal",Male,1939,http://www.tate.org.uk/art/artists/iqbal-geoffrey-1150,72.9789,31.72
1151,"George, Patrick",Male,1923,http://www.tate.org.uk/art/artists/patrick-george-1151,-2.24263,53.4808
1152,"George, Thomas",Male,1918,http://www.tate.org.uk/art/artists/thomas-george-1152,-74.0059,40.7128
1153,"Gere, Charles M.",Male,1869,http://www.tate.org.uk/art/artists/charles-m-gere-1153,-2.23816,51.8642
1154,"Gere, Margaret",Female,1878,http://www.tate.org.uk/art/artists/margaret-gere-1154,-1.46752,52.2671
1155,"Gerrard, A.H.",Male,1899,http://www.tate.org.uk/art/artists/ah-gerrard-1155,-2.54965,53.245
4643,"Gersht, Ori",Male,1967,http://www.tate.org.uk/art/artists/ori-gersht-4643,34.8169,32.0696
2781,"Gershuni, Moshe",Male,1936,http://www.tate.org.uk/art/artists/moshe-gershuni-2781,34.8169,32.0696
1156,"Gertler, Mark",Male,1891,http://www.tate.org.uk/art/artists/mark-gertler-1156,-1.06047,53.3729
1157,"Gethin, Percy Francis",Male,1874,http://www.tate.org.uk/art/artists/percy-francis-gethin-1157,-8.47609,54.2766
206,"Gheeraerts, Marcus, II",Male,1561,http://www.tate.org.uk/art/artists/marcus-gheeraerts-ii-206,3.2247,51.2093
1158,"Ghika, Nicolas",Male,1906,http://www.tate.org.uk/art/artists/nicolas-ghika-1158,23.7294,37.9839
1159,"Giacometti, Alberto",Male,1901,http://www.tate.org.uk/art/artists/alberto-giacometti-1159,9.44467,45.0158
1160,"Giardelli, Arthur",Male,1911,http://www.tate.org.uk/art/artists/arthur-giardelli-1160,-0.127758,51.5074
1161,"Gibb, Phelan",Male,1870,http://www.tate.org.uk/art/artists/phelan-gibb-1161,-1.7063,55.4127
2218,"Gibbons, John",Male,1949,http://www.tate.org.uk/art/artists/john-gibbons-2218,-8.24389,53.4129
1162,"Gibbs, Evelyn",Female,1905,http://www.tate.org.uk/art/artists/evelyn-gibbs-1162,-2.99157,53.4084
2737,"Gibbs, Ewan",Male,1973,http://www.tate.org.uk/art/artists/ewan-gibbs-2737,-0.127758,51.5074
